Row	Gene ID	Gene Name	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value(%)
135	2596	389833	389833	-2.04350117008165	-0.654	0.320038965269528	0.635515844652833	0.56263083827514
136	4029	57539	57539	-2.02859557461523	-0.8446	0.41634715690445	0.556865183525282	0.56263083827514
137	2064	283666	283666	-2.02533283088286	-0.4786	0.236306839400503	0.717673721127765	0.56263083827514
138	1790	25938	25938	-2.01812813231474	-0.5914	0.293043831325853	0.663698537370816	0.56263083827514
139	3467	5464	5464	-2.01071688021491	-0.874	0.434670842324944	0.545631938527467	0.56263083827514
140	143	10351	10351	-1.99940189235884	-0.6054	0.302790550671014	0.657289115597562	0.56263083827514
141	705	131566	131566	-1.99875373395036	-0.8054	0.402951092132894	0.572203409831869	0.56263083827514
142	6118	9962	9962	-1.99798923877981	-0.5896	0.295096684484684	0.664527127550638	0.56263083827514
143	4947	79031	79031	-1.99684939135564	-0.5724	0.286651563446858	0.672497122616472	0.56263083827514
144	466	11259	11259	-1.99535805624904	-0.6452	0.323350487387148	0.639404144258391	0.56263083827514
145	3938	57095	57095	-1.99439793240127	-0.5862	0.293923289067098	0.666095065761804	0.56263083827514
146	4999	79648	79648	-1.99387969656912	-0.5606	0.281160393460362	0.67802012443691	0.56263083827514
147	899	151195	151195	-1.99301470379879	-0.5698	0.285898543003185	0.673710178021505	0.56263083827514
148	5137	80315	80315	-1.98883363014037	-0.6474	0.325517423975935	0.638429844717843	0.56263083827514
149	5484	8520	8520	-1.98659062014836	-0.722	0.363436730586234	0.606256409530869	0.56263083827514
150	4279	6289	6289	-1.98549019843029	-1.0613	0.534527947223842	0.479200062033703	0.56263083827514
151	5037	79772	79772	-1.97595468184458	-0.5872	0.297172807349934	0.665633523821713	0.888766002156662
152	2591	389337	389337	-1.97440545486978	-0.5108	0.25871079252751	0.701833151009861	0.888766002156662
153	5944	9555	9555	-1.97112817835821	-0.743	0.376941493789033	0.597495602428391	0.888766002156662
154	4707	7037	7037	-1.96806791967001	-0.9678	0.491751321347829	0.511285139562809	0.888766002156662
155	2355	3301	3301	-1.9673143203281	-0.537	0.27296095720507	0.689202576487815	0.888766002156662
156	379	11014	11014	-1.96541205796091	-0.5692	0.289608480671752	0.673990424479324	0.888766002156662
157	622	123	123	-1.96066968284131	-0.862	0.439645702457555	0.550189304683069	0.888766002156662
158	2280	30849	30849	-1.96012515608253	-1.0206	0.520681037551579	0.492911313560682	0.888766002156662
159	6111	9946	9946	-1.95327244119741	-0.4734	0.242362504080482	0.720265146829805	0.888766002156662
160	3680	55454	55454	-1.9528529870777	-0.5146	0.26351189946462	0.699986983496832	0.888766002156662
161	4813	7342	7342	-1.9510124508257	-0.5888	0.301792025853454	0.664895721821119	0.888766002156662
162	1825	260293	260293	-1.94965029106754	-0.5424	0.278203738632023	0.686627716694615	0.888766002156662
163	3366	5359	5359	-1.94885604798067	-0.6942	0.356208967162712	0.618051944328773	0.888766002156662
164	4299	6362	6362	-1.94719648560513	-0.827	0.42471317410117	0.563700206072711	0.888766002156662
165	900	1512	1512	-1.94323844668641	-0.5548666667	0.285537097954269	0.680719967210423	0.888766002156662
166	3444	54532	54532	-1.94274996197742	-0.6138	0.315943900148245	0.653473211290409	0.888766002156662
167	3829	56160	56160	-1.93967238496933	-0.5226	0.269426942430932	0.696116173547149	0.888766002156662
168	259	10625	10625	-1.93001855278332	-0.445	0.230567731775561	0.734584316639154	0.888766002156662
169	3484	54790	54790	-1.92714151817266	-0.5024	0.260696993584769	0.705931449299018	0.888766002156662
170	2251	3003	3003	-1.92480651322511	-0.7358	0.382272189409381	0.600484952863184	0.888766002156662
171	1515	23271	23271	-1.92116619366779	-0.487	0.253491864267216	0.713507252858939	0.888766002156662
172	1703	253981	253981	-1.91944678113798	-0.6804	0.35447713720753	0.62399224307908	0.888766002156662
173	2270	3075	3075	-1.91924761721583	-0.6736	0.35097086689479	0.626940310888892	0.888766002156662
174	4143	5911	5911	-1.91702120787841	-0.5842	0.304743629125804	0.667019109946074	0.888766002156662
175	2689	4060	4060	-1.91507959858426	-0.8936	0.466612458646942	0.538269281638743	0.888766002156662
176	2029	2774	2774	-1.91334866520485	-0.552	0.288499430364356	0.682073917439677	0.888766002156662
177	1346	22856	22856	-1.90450263579852	-0.6068	0.318613368442823	0.65665158764188	0.888766002156662
178	1465	23158	23158	-1.90387927103915	-0.5478	0.287728328330927	0.684062476573744	0.888766002156662
179	1461	23143	23143	-1.90323002901767	-0.4725	0.248262161060938	0.720714611790848	0.888766002156662
180	4294	6342	6342	-1.90318958079156	-0.6822	0.358450890486834	0.623214195316296	0.888766002156662
181	3501	54873	54873	-1.90037539226772	-0.7722	0.406340769903641	0.585523914132764	0.888766002156662
182	5901	9448	9448	-1.89606770686662	-0.4878	0.257269293830294	0.71311171010431	0.888766002156662
183	2087	285	285	-1.89483109015676	-0.5482	0.289313386743431	0.683872840473319	0.888766002156662
184	1659	23764	23764	-1.89471770553992	-0.5186	0.273708319969607	0.698048895482706	0.888766002156662
185	3521	54928	54928	-1.88938765569183	-0.6124	0.324126178211828	0.654107653433438	0.888766002156662
186	695	1303	1303	-1.87846402326242	-0.8612	0.458459672016669	0.550494479019793	0.888766002156662
187	1650	23678	23678	-1.86917536334168	-0.5544	0.296601384157371	0.680940194434683	0.888766002156662
188	2236	29968	29968	-1.86632859895508	-0.423	0.226648190590247	0.745872013345733	1.28522534625596
189	4939	79007	79007	-1.86458811361015	-0.4118	0.220853065078639	0.751684937469144	1.28522534625596
190	315	10788	10788	-1.86283941614252	-0.5308	0.284941361772962	0.692170806623552	1.28522534625596
191	2497	3684	3684	-1.86218106425751	-0.6116	0.32843207985463	0.654470468318395	1.28522534625596
192	822	144165	144165	-1.8619607517896	-0.3952	0.212249371862516	0.760383957714305	1.28522534625596
193	3575	55071	55071	-1.86160179520251	-0.5196	0.27911447084927	0.697565212510019	1.28522534625596
194	2462	3608	3608	-1.86090700083055	-0.4596	0.246976339921809	0.727187849995555	1.28522534625596
195	1288	221443	221443	-1.85773920824396	-0.6336	0.341059712358073	0.644566002112923	1.28522534625596
196	4165	595	595	-1.85477570718108	-0.7006	0.377727612717541	0.615316250617021	1.28522534625596
197	5859	93487	93487	-1.85010015769602	-0.4726	0.255445629813113	0.72066465739204	1.28522534625596
198	895	1508	1508	-1.84663463071233	-0.5178	0.280401976323958	0.698436083323086	1.28522534625596
199	5728	9095	9095	-1.84374591385985	-0.6602	0.358075369841978	0.632790567504786	1.28522534625596
200	1055	175	175	-1.84370133362066	-0.5494	0.297987526494374	0.683304247539772	1.28522534625596
201	2003	27309	27309	-1.84000754766533	-0.599	0.325542142889595	0.6602114205075	1.28522534625596
202	1031	170371	170371	-1.83937782676005	-0.4786	0.260196677940293	0.717673721127765	1.28522534625596
203	1021	167359	167359	-1.83469975075934	-0.4662	0.254101522500917	0.72386872971994	1.28522534625596
204	3800	5591	5591	-1.83445651414998	-0.4906	0.267436156821262	0.711729036453613	1.28522534625596
205	4453	64798	64798	-1.83046645271048	-0.6576	0.359252691589214	0.633931999924867	1.28522534625596
206	1922	26585	26585	-1.82945551346671	-0.3978	0.217441745411012	0.759014840993352	1.28522534625596
207	1286	2214	2214	-1.82437776421232	-0.716	0.392462577677346	0.608783009331493	1.28522534625596
208	5754	91526	91526	-1.8237240501866	-0.5394	0.295768430506145	0.688057004437503	1.28522534625596
209	2447	3554	3554	-1.8218075759736	-0.59206666668	0.32498858523167	0.663391914368483	1.28522534625596
210	1119	1960	1960	-1.82110725700323	-0.4866	0.267200077386292	0.713705106502262	1.28522534625596
211	5495	85440	85440	-1.82078628510259	-0.575	0.315797633530397	0.671286251390132	1.28522534625596
212	2112	285961	285961	-1.81537598296108	-0.5298	0.291840370795166	0.692650749182829	1.28522534625596
213	998	1635	1635	-1.81287344187719	-0.4552	0.251093093144247	0.729409047545872	1.28522534625596
214	3614	55176	55176	-1.81022431314674	-0.616	0.340289319686133	0.652477473844479	1.28522534625596
215	5155	8073	8073	-1.80427424212829	-0.5816	0.322345675851335	0.668222284070347	1.28522534625596
216	4713	7050	7050	-1.80285410299335	-0.4738	0.262805514441425	0.720065474609219	1.28522534625596
217	305	10767	10767	-1.80190081884787	-0.4798	0.266274367035796	0.717077025101434	1.28522534625596
218	748	1363	1363	-1.80099672842029	-0.3932	0.218323550395834	0.761438804702452	1.28522534625596
219	2812	4430	4430	-1.7974516476617	-0.5746	0.319674802238768	0.671472397263237	1.28522534625596
220	835	1456	1456	-1.79693540623451	-0.4442	0.247198646350246	0.734991769637042	1.28522534625596
221	3596	55122	55122	-1.7955784889327	-0.45274285716	0.252143172771641	0.730652407570512	1.28522534625596
222	2033	2782	2782	-1.79488004109608	-0.7678666667	0.427809463094306	0.587285259768153	1.28522534625596
223	4484	6503	6503	-1.79406648024249	-0.5138	0.28638849544224	0.700375246339432	1.28522534625596
224	5220	81847	81847	-1.78810610253615	-0.5632	0.314970123529687	0.676799308715995	1.28522534625596
225	915	1522	1522	-1.78327700186252	-0.6058	0.339711665303416	0.657106901620034	1.28522534625596
226	355	10954	10954	-1.78000312211209	-0.436	0.2449433905951	0.739181215636921	1.28522534625596
227	2460	3600	3600	-1.77914879965277	-0.5374	0.302054555585729	0.689011515446633	1.28522534625596
228	3597	55125	55125	-1.77894975665118	-0.6478	0.36414744012752	0.638252858915678	1.28522534625596
229	2305	3135	3135	-1.77846150354215	-1.1548	0.649325272264814	0.449128444549474	1.28522534625596
230	2338	3251	3251	-1.77710973338596	-0.574	0.322996373952861	0.671751712860648	1.28522534625596
231	4120	5861	5861	-1.77562456966588	-0.6744	0.379810018131762	0.626592757732896	1.28522534625596
232	1963	27122	27122	-1.77515603522838	-0.73	0.411231455439963	0.60290391384538	1.28522534625596
233	1506	2326	2326	-1.77345838237722	-0.538	0.303362066652413	0.688725023191569	1.28522534625596
234	694	130271	130271	-1.77015606459088	-0.534	0.301668316529717	0.690637224071928	1.28522534625596
235	1918	26528	26528	-1.76394062063543	-0.4222	0.239350460588583	0.746285727307486	1.28522534625596
236	2504	3693	3693	-1.76180279327099	-0.5842	0.331592163567504	0.667019109946074	1.28522534625596
237	1698	253827	253827	-1.76177040623146	-0.6308	0.358048924972761	0.645818198358418	1.28522534625596
238	1280	221154	221154	-1.75990042988886	-0.5732	0.325700244323595	0.672124314402829	1.28522534625596
239	3245	51645	51645	-1.75970805092338	-0.5576	0.316870744387063	0.679431494572032	1.28522534625596
240	4861	7508	7508	-1.75311944198881	-0.5376	0.306653378614137	0.688916004789219	1.28522534625596
241	3424	54465	54465	-1.74793533150368	-0.4252	0.243258427435195	0.74473548214487	1.28522534625596
242	5639	8910	8910	-1.74552197386778	-0.505	0.289311740304825	0.70466037757101	1.28522534625596
243	3022	5090	5090	-1.74190263159985	-0.419	0.240541573563827	0.747942879181195	1.28522534625596
244	3922	57018	57018	-1.74187484514874	-0.6846	0.393024792743671	0.622178307193024	1.28522534625596
245	2141	28977	28977	-1.7410133644936	-0.4836	0.277769263500549	0.715190758677317	1.28522534625596
246	2254	301	301	-1.73907089329107	-0.9332	0.536608371516117	0.523695458911282	1.28522534625596
247	2298	3117	3117	-1.73896571322807	-0.6642	0.38195117646514	0.631038529476584	1.28522534625596
248	5158	80760	80760	-1.73777532830252	-0.5192	0.298772799650206	0.697758645468405	2.05719511592269
249	655	1266	1266	-1.7346566018451	-0.5662	0.326404660955805	0.675393406370544	2.05719511592269
250	2282	3091	3091	-1.73197559782748	-0.439	0.253467774344317	0.73764572854142	2.05719511592269
251	5545	8673	8673	-1.73170809389997	-0.745	0.430211074617196	0.596667871515861	2.05719511592269
252	5777	919	919	-1.7306068552986	-0.419	0.242111603058284	0.747942879181195	2.05719511592269
253	442	11183	11183	-1.73052847324147	-0.436	0.251946157917485	0.739181215636921	2.05719511592269
254	3019	50865	50865	-1.73020137016373	-0.6552	0.378684245255221	0.634987457214348	2.05719511592269
255	846	146223	146223	-1.73019969773446	-0.4732	0.273494441491125	0.720365003702352	2.05719511592269
256	3741	55717	55717	-1.72812795083599	-0.5362	0.310277951201826	0.689584857527011	2.05719511592269
257	5056	79868	79868	-1.72812072535991	-0.4886	0.282734876580015	0.712716386624356	2.05719511592269
258	2556	3831	3831	-1.72805888596389	-0.4768	0.275916523373592	0.718569696279374	2.05719511592269
259	1070	1808	1808	-1.72703048258543	-0.6636	0.384243362633974	0.631301025603855	2.05719511592269
260	4880	7555	7555	-1.72579601553031	-0.6356	0.368293815885703	0.643673062980071	2.05719511592269
261	4758	7163	7163	-1.72439760097144	-0.558	0.32359126438453	0.679243142274472	2.05719511592269
262	3665	55325	55325	-1.72062448351263	-0.5412	0.314536963286229	0.687199075162086	2.05719511592269
263	1779	25917	25917	-1.72055032098168	-0.5786	0.336287752205859	0.669613258971191	2.05719511592269
264	2498	3685	3685	-1.71889875905604	-0.8136	0.47332630599303	0.568960341372165	2.05719511592269
265	2677	4040	4040	-1.71878712464188	-0.4974	0.289390112870223	0.708382265755933	2.05719511592269
266	3531	54951	54951	-1.71709280976429	-0.5428	0.316115702606962	0.686437369457196	2.05719511592269
267	2656	401166	401166	-1.7149158230207	-0.4022	0.234530461845967	0.756703487835422	2.05719511592269
268	3919	57003	57003	-1.71374377294757	-0.4856	0.28335624476977	0.714199980675091	2.05719511592269
269	1838	26061	26061	-1.71360558125653	-0.5226	0.304970995494071	0.696116173547149	2.05719511592269
270	2103	285636	285636	-1.71246946755196	-0.4456	0.260209018872028	0.734278875129556	2.05719511592269
271	3670	55353	55353	-1.71189335898203	-0.4624	0.270110283198344	0.725777883695677	2.05719511592269
272	5412	84649	84649	-1.70967723396409	-0.8032	0.469796277357969	0.573076642065468	2.05719511592269
273	3492	54832	54832	-1.70892059165707	-0.5422	0.31727629864548	0.686722910105951	2.05719511592269
274	500	11335	11335	-1.70581621409469	-0.4462	0.261575658803786	0.733973560623099	2.05719511592269
275	4811	734	734	-1.69877137920075	-0.6312	0.371562652707847	0.645639164353609	2.05719511592269
276	5122	80232	80232	-1.69529785219842	-0.4832	0.285023660811815	0.715389079152278	2.05719511592269
277	2501	3689	3689	-1.69136364284044	-0.5638	0.333340498589154	0.676517894318945	2.05719511592269
278	2398	340562	340562	-1.69067316676427	-0.5076	0.300235438746261	0.703391594483547	2.05719511592269
279	297	1075	1075	-1.68959640858922	-0.6328	0.374527311246108	0.644923524515659	2.05719511592269
280	739	135228	135228	-1.68940720952861	-0.5226	0.309339274185897	0.696116173547149	2.05719511592269
281	1417	23048	23048	-1.68848326859584	-0.4596	0.272196952465041	0.727187849995555	2.05719511592269
282	2309	316	316	-1.6860855374663	-0.574	0.340433499514239	0.671751712860648	2.05719511592269
283	2584	388815	388815	-1.68325508889705	-0.474	0.281597247574988	0.719965659257343	2.05719511592269
284	20	10051	10051	-1.68254987966738	-0.4858	0.288728438824076	0.714100978396972	2.05719511592269
285	4877	7543	7543	-1.68031222985918	-0.5314	0.316250748257979	0.691883000729407	2.05719511592269
286	2665	4015	4015	-1.67933408719396	-0.5554	0.330726330296809	0.680468366200876	2.05719511592269
287	2633	3988	3988	-1.67931878764176	-0.5602	0.333587645253871	0.67820813759491	2.05719511592269
288	3638	55255	55255	-1.67915534940993	-0.5096	0.30348591640379	0.702417162263458	2.05719511592269
